         633662181 function calls (624021167 primitive calls) in 545.928 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1484(_get_handler)
        2    0.000    0.000    0.104    0.052 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\envs\registration.py:183(make)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:369(add_command)
       12    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:1179(converters)
        2    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:228(_open_file_like)
        1    0.000    0.000    0.000    0.000 <ipython-input-11-821ed2ac200f>:13(<module>)
       68    0.000    0.000    0.000    0.000 {method 'keys' of 'collections.OrderedDict' objects}
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1480(_pop_action_class)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1354(add_argument_group)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1713(_add_action)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\json\encoder.py:182(encode)
        2    0.000    0.000  545.927  272.964 {built-in method builtins.exec}
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedWriter' objects}
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:199(__init__)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\locale.py:379(normalize)
        4    0.000    0.000    0.275    0.069 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:449(cuda)
       13    0.000    0.000    0.000    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:65(__len__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:128(<dictcomp>)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:16774(to_dict)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_utils.py:158(_validate_loaded_sparse_tensors)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:263(_open_zipfile_writer)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\ipykernel\iostream.py:93(_event_pipe)
       48    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\__future__.py:18(get_overwrite_module_params_on_conversion)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\json\__init__.py:183(dumps)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1493(_check_conflict)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:193(_is_path)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:410(__enter__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\_bootlocale.py:11(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\IPython\utils\ipstruct.py:125(__getattr__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:93(<listcomp>)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:1274(__init__)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:564(_metavar_formatter)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1011(__init__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\adam.py:50(__setstate__)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:1291(to_dict)
        7    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:12963(to_dict)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:573(format)
        2    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:413(__exit__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\ipykernel\iostream.py:310(_is_master_process)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:96(<listcomp>)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\_debug_adapter\pydevd_schema.py:12929(__init__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:314(_check_dill_version)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:90(<dictcomp>)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\ipykernel\iostream.py:323(_schedule_flush)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:123(<genexpr>)
        3    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\gettext.py:611(gettext)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\logger.py:27(info)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:834(get_global_debugger)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:2071(_match_arguments_partial)
        1    0.000    0.000    0.000    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:20(__init__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:61(__setstate__)
        2    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_constants.py:819(get_protocol)
        2    0.000    0.000    0.000    0.000 c:\Users\冯嘉龙\.vscode\extensions\ms-python.python-2022.2.1924087327\pythonFiles\lib\python\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_io.py:90(get_pydb)
       16    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\copy.py:220(<listcomp>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1725(_get_positional_actions)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1726(<listcomp>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\activation.py:1259(__init__)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:121(<genexpr>)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:122(<genexpr>)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:164(<listcomp>)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:202(__enter__)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:130(<genexpr>)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\activation.py:1263(__setstate__)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:160(update_group)
        4    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        2    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1211(__init__)
        4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:129(<genexpr>)
        3    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\core.py:141(unwrapped)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\IPython\core\hooks.py:204(pre_run_code_hook)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:205(__exit__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:802(_get_restore_location)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\codecs.py:213(setstate)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:595(<listcomp>)


