         985027882 function calls (967092260 primitive calls) in 990.551 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       42    0.000    0.000    0.034    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2790(_get_version)
      104    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\traceback.py:290(walk_stack)
       78    0.000    0.000    0.007    0.000 X:\Anaconda\envs\marl_cav\lib\linecache.py:37(getlines)
    87/79    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3576(__str__)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:685(__init__)
      110    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
      150    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\typing.py:1019(_abc_negative_cache)
     22/3    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3397(parseImpl)
      414    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.052    0.052 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:1500(callHandlers)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:564(format)
       36    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3781(__str__)
       78    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\linecache.py:147(lazycache)
        1    0.000    0.000    0.007    0.007 X:\Anaconda\envs\marl_cav\lib\linecache.py:82(updatecache)
      237    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\sre_parse.py:167(__setitem__)
        2    0.000    0.000    0.004    0.002 X:\Anaconda\envs\marl_cav\lib\configparser.py:679(read)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:390(format)
       24    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\copyreg.py:96(_slotnames)
       73    0.000    0.000    0.064    0.001 X:\Anaconda\envs\marl_cav\lib\re.py:231(compile)
       39    0.000    0.000    0.052    0.001 <frozen importlib._bootstrap_external>:1149(find_spec)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1196(__init__)
      116    0.000    0.000    0.000    0.000 ..\highway_env\road\graphics.py:86(handle_event)
       61    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:802(_get)
       25    0.000    0.000    0.008    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1147(resource_stream)
       80    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\inspect.py:479(getmro)
      300    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\version.py:352(post)
       25    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:3381(std)
    20/12    0.000    0.000    0.195    0.016 {built-in method builtins.__import__}
        1    0.000    0.000    0.001    0.001 X:\Anaconda\envs\marl_cav\lib\tokenize.py:448(open)
       80    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:3168(_always_object)
       73    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\sre_parse.py:96(closegroup)
        2    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4450(delimitedList)
        8    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\functools.py:44(update_wrapper)
      121    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:920(_added_new)
        1    0.000    0.000    0.015    0.015 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Model_common.py:89(__init__)
      294    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\version.py:340(release)
      296    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\version.py:362(local)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\getlimits.py:237(_get_machar)
      298    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\version.py:346(pre)
      141    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:847(__exit__)
      126    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2573(is_version_line)
        1    0.000    0.000    0.060    0.060 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:1327(error)
    36/11    0.000    0.000    0.006    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3743(leaveWhitespace)
       15    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4565(_escapeRegexRangeChars)
       78    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\traceback.py:243(__init__)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:319(_require_version_compare)
       28    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3997(__init__)
       14    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:1219(__init__)
       25    0.000    0.000    0.007    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1403(has_resource)
       30    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1977(find_distributions)
       15    0.000    0.000    0.010    0.001 X:\Anaconda\envs\marl_cav\lib\threading.py:263(wait)
      280    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:873(optionxform)
       14    0.000    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\queue.py:72(join)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
      138    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\collections\__init__.py:867(__init__)
       26    0.000    0.000    0.004    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:213(__exit__)
      170    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2061(setWhitespaceChars)
      139    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3543(<genexpr>)
      195    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3392(<genexpr>)
     39/3    0.000    0.000    0.650    0.217 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        3    0.000    0.000    0.010    0.003 <frozen importlib._bootstrap_external>:919(create_module)
      294    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\version.py:357(dev)
       53    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:403(cached)
    34/28    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\sre_compile.py:414(_get_literal_prefix)
        8    0.000    0.000    0.006    0.001 X:\Anaconda\envs\marl_cav\lib\shutil.py:125(copymode)
       38    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4230(__init__)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        1    0.000    0.000    0.004    0.004 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\common\utils.py:158(init_dir)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1310(<setcomp>)
        9    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1322(path_hook_for_FileFinder)
        2    0.000    0.000    0.008    0.004 X:\Anaconda\envs\marl_cav\lib\imp.py:331(load_dynamic)
        6    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\container.py:60(__init__)
      278    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\contextlib.py:36(_recreate_cm)
        1    0.000    0.000    0.007    0.007 X:\Anaconda\envs\marl_cav\lib\plistlib.py:47(<module>)
       61    0.000    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3292(<listcomp>)
       25    0.000    0.000    0.005    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1622(get_resource_stream)
       24    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\init.py:271(_calculate_fan_in_and_fan_out)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:757(__init__)
       61    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:805(_get_conv)
    23/10    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3547(parseImpl)
      355    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:2100(_sum_dispatcher)
        1    0.000    0.000    0.003    0.003 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4875(_makeTags)
        1    0.000    0.000    0.000    0.000 <string>:5(_Version)
        2    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:1903(get_metadata)
       16    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2349(normalize_path)
      141    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:843(__enter__)
       34    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\sre_parse.py:76(__init__)
       39    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       12    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\init.py:67(calculate_gain)
       25    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\warnings.py:159(_add_filter)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:393(_check_name_wrapper)
       46    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\os.py:734(encodekey)
        8    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\shutil.py:76(copyfileobj)
      112    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:363(__new__)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
        2    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2863(__init__)
       24    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\warnings.py:449(__enter__)
        8    0.000    0.000    0.004    0.000 X:\Anaconda\envs\marl_cav\lib\shutil.py:84(_samefile)
      8/7    0.000    0.000    0.006    0.001 X:\Anaconda\envs\marl_cav\lib\os.py:195(makedirs)
       76    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1351(preParse)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\logging\__init__.py:157(<lambda>)
       17    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
      132    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\typing.py:1089(__eq__)
       52    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:96(<listcomp>)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\compat\tensorflow_stub\io\gfile.py:658(__init__)
       12    0.000    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4251(__init__)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:1024(join)
        7    0.000    0.000    0.023    0.003 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:39(__init__)
       69    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:392(before_get)
       26    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:314(_check_dill_version)
       68    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\sre_compile.py:539(isstring)
       26    0.000    0.000    0.075    0.003 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2021(_by_version_descending)
       20    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\optim\optimizer.py:207(add_param_group)
       26    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\traceback.py:273(__getitem__)
      106    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       19    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:4017(__str__)
       21    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2707(parseImpl)
      689    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\copy.py:190(_deepcopy_atomic)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:800(__init__)
       24    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\warnings.py:468(__exit__)
       95    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:664(SpecifierSet)
       22    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2813(parseImpl)
       14    0.000    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\summary\writer\event_file_writer.py:168(flush)
      188    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:2656(<genexpr>)
      104    0.000    0.000    0.000    0.000 {method 'zfill' of 'str' objects}
       25    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(mean)
        1    0.000    0.000    0.003    0.003 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\packaging\__init__.py:4(<module>)
        1    0.000    0.000    0.002    0.002 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Model_common.py:124(__init__)
        7    0.000    0.000    0.004    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\summary\writer\event_file_writer.py:136(__init__)
       26    0.000    0.000    0.009    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\__init__.py:2119(safe_listdir)
        6    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\sre_compile.py:381(_bytes_to_codes)
      246    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:1018(<dictcomp>)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:1296(__init__)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\_weakrefset.py:38(_remove)
       48    0.000    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\parameter.py:23(__new__)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
       18    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:663(__iadd__)
       16    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:1204(setResultsName)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\argparse.py:1307(add_argument)
      128    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\_collections_abc.py:392(__subclasshook__)
        7    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\queue.py:27(__init__)
       11    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pkg_resources\_vendor\pyparsing.py:3851(__init__)
       24    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:333(add_module)
       24    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\tokenize.py:355(detect_encoding)
